ProcessName,RegionName,Time,StdUnitCapacity,TechnicalLife,GrossEfficiency,OwnUseRate,Availability,MinLoadRate,CCSCaptureRate,DayStorageOutput,CAPEX,OPEX,DiscountRate,RunningCost
Unit,Unit,Year,MW,Year,%,%,%,%,%,GWh,USD/KW,USD/KW,%,USD/KWh
CCS_USC_POS_LN,MEA,2085,3000,40,39,7,95,0,85,0,2342.327102,70.26981305,10,0.001
CCS_NGCC_POS,MEA,2085,3000,35,54,7,95,0,85,0,1111.920439,27.79801098,10,0.001
OIL_ST,MEA,2085,3000,30,40,7,95,0,0,0,1350.520033,32.4124808,10,0.001
STR_HPS,MEA,2085,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEA,2085,1000,60,80,0,98,0,0,0.6,145.8,1.458,10,0.001
REW_WND_ON,MEA,2090,1000,20,100,0,95,0,0,0,1284.92,19.9,10,0.001
REW_WND_OFF,MEA,2090,1000,25,100,0,95,0,0,0,2398.6,39.81,10,0.001
REW_PV_GND,MEA,2090,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,MEA,2090,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,MEA,2090,1000,25,100,0,95,0,0,0,3444,13.8,10,0.001
COA_SUB_HC,MEA,2090,3000,30,35,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,MEA,2090,3000,30,34,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,MEA,2090,3000,30,50,7,95,0,0,0,1832.432767,36.64865533,10,0.001
COA_USC_LN,MEA,2090,3000,30,47,7,95,0,0,0,1924.054405,38.4810881,10,0.001
GAS_CC,MEA,2090,3000,30,61,7,95,0,0,0,1225.18,18.95,10,0.001
CCS_NGCC_OXY,MEA,2090,3000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEA,2090,3000,35,40,7,95,0,0,0,892.8499252,13.8098125,10,0.001
REW_GEO,MEA,2090,1000,40,10,6,95,0,0,0,3874.01,34.47,10,0.001
REW_HYD_LG,MEA,2090,1000,100,100,1,95,0,0,0,3428.47,33.33,10,0.001
REW_HYD_SM,MEA,2090,1000,100,100,1,95,0,0,0,1928.51,18.75,10,0.001
NUK_LWR,MEA,2090,3000,40,37,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,MEA,2090,3000,30,30,7,95,0,0,0,5111.67,57.85,10,0.001
CCS_IGCC_BIO,MEA,2090,3000,30,43,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,MEA,2090,3000,40,40,7,95,0,0,0,1620.998217,32.41996433,10,0.001
COA_IGCC_HC,MEA,2090,3000,40,52,7,95,0,0,0,2385.415436,47.70830872,10,0.001
CCS_USC_POS_HC,MEA,2090,3000,40,42,7,95,0,85,0,2230.787716,66.92363148,10,0.001
CCS_USC_OXY_HC,MEA,2090,3000,40,42,7,95,0,85,0,2350.294201,70.50882602,10,0.001
CCS_USC_PRE_HC,MEA,2090,3000,40,46,7,95,0,85,0,2829.970131,84.89910392,10,0.001
COA_SC_LN,MEA,2090,3000,40,38,7,95,0,0,0,1702.048127,34.04096255,10,0.001
COA_IGCC_LN,MEA,2090,3000,40,50,7,95,0,0,0,2504.686208,50.09372415,10,0.001
CCS_USC_POS_LN,MEA,2090,3000,40,39,7,95,0,85,0,2342.327102,70.26981305,10,0.001
CCS_NGCC_POS,MEA,2090,3000,35,54,7,95,0,85,0,1111.920439,27.79801098,10,0.001
OIL_ST,MEA,2090,3000,30,40,7,95,0,0,0,1350.520033,32.4124808,10,0.001
STR_HPS,MEA,2090,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEA,2090,1000,60,80,0,98,0,0,0.6,146.8,1.468,10,0.001
REW_WND_ON,MEA,2095,1000,20,100,0,95,0,0,0,1284.92,19.59,10,0.001
REW_WND_OFF,MEA,2095,1000,25,100,0,95,0,0,0,2398.6,39.19,10,0.001
REW_PV_GND,MEA,2095,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,MEA,2095,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,MEA,2095,1000,25,100,0,95,0,0,0,3444,13.8,10,0.001
COA_SUB_HC,MEA,2095,3000,30,35,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,MEA,2095,3000,30,34,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,MEA,2095,3000,30,50,7,95,0,0,0,1832.432767,36.64865533,10,0.001
COA_USC_LN,MEA,2095,3000,30,47,7,95,0,0,0,1924.054405,38.4810881,10,0.001
GAS_CC,MEA,2095,3000,30,61,7,95,0,0,0,1225.18,18.95,10,0.001
CCS_NGCC_OXY,MEA,2095,3000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEA,2095,3000,35,40,7,95,0,0,0,892.8499252,13.8098125,10,0.001
REW_GEO,MEA,2095,1000,40,10,6,95,0,0,0,3874.01,34.47,10,0.001
REW_HYD_LG,MEA,2095,1000,100,100,1,95,0,0,0,3421.49,32.94,10,0.001
REW_HYD_SM,MEA,2095,1000,100,100,1,95,0,0,0,1924.58,18.53,10,0.001
NUK_LWR,MEA,2095,3000,40,37,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,MEA,2095,3000,30,30,7,95,0,0,0,5111.67,57.85,10,0.001
CCS_IGCC_BIO,MEA,2095,3000,30,43,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,MEA,2095,3000,40,40,7,95,0,0,0,1620.998217,32.41996433,10,0.001
COA_IGCC_HC,MEA,2095,3000,40,52,7,95,0,0,0,2385.415436,47.70830872,10,0.001
CCS_USC_POS_HC,MEA,2095,3000,40,42,7,95,0,85,0,2230.787716,66.92363148,10,0.001
CCS_USC_OXY_HC,MEA,2095,3000,40,42,7,95,0,85,0,2350.294201,70.50882602,10,0.001
CCS_USC_PRE_HC,MEA,2095,3000,40,46,7,95,0,85,0,2829.970131,84.89910392,10,0.001
COA_SC_LN,MEA,2095,3000,40,38,7,95,0,0,0,1702.048127,34.04096255,10,0.001
COA_IGCC_LN,MEA,2095,3000,40,50,7,95,0,0,0,2504.686208,50.09372415,10,0.001
CCS_USC_POS_LN,MEA,2095,3000,40,39,7,95,0,85,0,2342.327102,70.26981305,10,0.001
CCS_NGCC_POS,MEA,2095,3000,35,54,7,95,0,85,0,1111.920439,27.79801098,10,0.001
OIL_ST,MEA,2095,3000,30,40,7,95,0,0,0,1350.520033,32.4124808,10,0.001
STR_HPS,MEA,2095,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEA,2095,1000,60,80,0,98,0,0,0.6,147.8,1.478,10,0.001
REW_WND_ON,MEA,2100,1000,20,100,0,95,0,0,0,1284.92,19.28,10,0.001
REW_WND_OFF,MEA,2100,1000,25,100,0,95,0,0,0,2398.6,38.57,10,0.001
REW_PV_GND,MEA,2100,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,MEA,2100,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,MEA,2100,1000,25,100,0,95,0,0,0,3444,13.8,10,0.001
COA_SUB_HC,MEA,2100,3000,30,35,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,MEA,2100,3000,30,34,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,MEA,2100,3000,30,50,7,95,0,0,0,1832.432767,36.64865533,10,0.001
COA_USC_LN,MEA,2100,3000,30,47,7,95,0,0,0,1924.054405,38.4810881,10,0.001
GAS_CC,MEA,2100,3000,30,61,7,95,0,0,0,1225.18,18.95,10,0.001
CCS_NGCC_OXY,MEA,2100,3000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEA,2100,3000,35,40,7,95,0,0,0,892.8499252,13.8098125,10,0.001
REW_GEO,MEA,2100,1000,40,10,6,95,0,0,0,3874.01,34.47,10,0.001
REW_HYD_LG,MEA,2100,1000,100,100,1,95,0,0,0,3414.5,32.55,10,0.001
REW_HYD_SM,MEA,2100,1000,100,100,1,95,0,0,0,1920.65,18.31,10,0.001
NUK_LWR,MEA,2100,3000,40,37,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,MEA,2100,3000,30,30,7,95,0,0,0,5111.67,57.85,10,0.001
CCS_IGCC_BIO,MEA,2100,3000,30,43,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,MEA,2100,3000,40,40,7,95,0,0,0,1620.998217,32.41996433,10,0.001
COA_IGCC_HC,MEA,2100,3000,40,52,7,95,0,0,0,2385.415436,47.70830872,10,0.001
CCS_USC_POS_HC,MEA,2100,3000,40,42,7,95,0,85,0,2230.787716,66.92363148,10,0.001
CCS_USC_OXY_HC,MEA,2100,3000,40,42,7,95,0,85,0,2350.294201,70.50882602,10,0.001
CCS_USC_PRE_HC,MEA,2100,3000,40,46,7,95,0,85,0,2829.970131,84.89910392,10,0.001
COA_SC_LN,MEA,2100,3000,40,38,7,95,0,0,0,1702.048127,34.04096255,10,0.001
COA_IGCC_LN,MEA,2100,3000,40,50,7,95,0,0,0,2504.686208,50.09372415,10,0.001
CCS_USC_POS_LN,MEA,2100,3000,40,39,7,95,0,85,0,2342.327102,70.26981305,10,0.001
CCS_NGCC_POS,MEA,2100,3000,35,54,7,95,0,85,0,1111.920439,27.79801098,10,0.001
OIL_ST,MEA,2100,3000,30,40,7,95,0,0,0,1350.520033,32.4124808,10,0.001
STR_HPS,MEA,2100,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEA,2100,1000,60,80,0,98,0,0,0.6,148.8,1.488,10,0.001
REW_WND_ON,MEA,2105,1000,20,100,0,95,0,0,0,1284.92,19.28,10,0.001
REW_WND_OFF,MEA,2105,1000,25,100,0,95,0,0,0,2398.6,38.57,10,0.001
REW_PV_GND,MEA,2105,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,MEA,2105,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,MEA,2105,1000,25,100,0,95,0,0,0,3444,13.8,10,0.001
COA_SUB_HC,MEA,2105,3000,30,35,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,MEA,2105,3000,30,34,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,MEA,2105,3000,30,50,7,95,0,0,0,1832.432767,36.64865533,10,0.001
COA_USC_LN,MEA,2105,3000,30,47,7,95,0,0,0,1924.054405,38.4810881,10,0.001
GAS_CC,MEA,2105,3000,30,61,7,95,0,0,0,1225.18,18.95,10,0.001
CCS_NGCC_OXY,MEA,2105,3000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEA,2105,3000,35,40,7,95,0,0,0,892.8499252,13.8098125,10,0.001
REW_GEO,MEA,2105,1000,40,10,6,95,0,0,0,3874.01,34.47,10,0.001
REW_HYD_LG,MEA,2105,1000,100,100,1,95,0,0,0,3414.5,32.55,10,0.001
REW_HYD_SM,MEA,2105,1000,100,100,1,95,0,0,0,1920.65,18.31,10,0.001
NUK_LWR,MEA,2105,3000,40,37,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,MEA,2105,3000,30,30,7,95,0,0,0,5111.67,57.85,10,0.001
CCS_IGCC_BIO,MEA,2105,3000,30,43,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,MEA,2105,3000,40,40,7,95,0,0,0,1620.998217,32.41996433,5,0.001
COA_IGCC_HC,MEA,2105,3000,40,52,7,95,0,0,0,2385.415436,47.70830872,5,0.001
CCS_USC_POS_HC,MEA,2105,3000,40,42,7,95,0,85,0,2230.787716,66.92363148,5,0.001
CCS_USC_OXY_HC,MEA,2105,3000,40,42,7,95,0,85,0,2350.294201,70.50882602,5,0.001
CCS_USC_PRE_HC,MEA,2105,3000,40,46,7,95,0,85,0,2829.970131,84.89910392,5,0.001
COA_SC_LN,MEA,2105,3000,40,38,7,95,0,0,0,1702.048127,34.04096255,5,0.001
COA_IGCC_LN,MEA,2105,3000,40,50,7,95,0,0,0,2504.686208,50.09372415,5,0.001
CCS_USC_POS_LN,MEA,2105,3000,40,39,7,95,0,85,0,2342.327102,70.26981305,5,0.001
CCS_NGCC_POS,MEA,2105,3000,35,54,7,95,0,85,0,1111.920439,27.79801098,5,0.001
OIL_ST,MEA,2105,3000,30,40,7,95,0,0,0,1350.520033,32.4124808,5,0.001
STR_HPS,MEA,2105,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,5,0.001
STR_BAT,MEA,2105,1000,60,80,0,98,0,0,0.6,148.8,1.488,5,0.001
REW_WND_ON,MEA,2110,1000,20,100,0,95,0,0,0,1284.92,19.28,10,0.001
REW_WND_OFF,MEA,2110,1000,25,100,0,95,0,0,0,2398.6,38.57,10,0.001
REW_PV_GND,MEA,2110,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,MEA,2110,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,MEA,2110,1000,25,100,0,95,0,0,0,3444,13.8,10,0.001
COA_SUB_HC,MEA,2110,3000,30,35,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,MEA,2110,3000,30,34,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,MEA,2110,3000,30,50,7,95,0,0,0,1832.432767,36.64865533,10,0.001
COA_USC_LN,MEA,2110,3000,30,47,7,95,0,0,0,1924.054405,38.4810881,10,0.001
GAS_CC,MEA,2110,3000,30,61,7,95,0,0,0,1225.18,18.95,10,0.001
CCS_NGCC_OXY,MEA,2110,3000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEA,2110,3000,35,40,7,95,0,0,0,892.8499252,13.8098125,10,0.001
REW_GEO,MEA,2110,1000,40,10,6,95,0,0,0,3874.01,34.47,10,0.001
REW_HYD_LG,MEA,2110,1000,100,100,1,95,0,0,0,3414.5,32.55,10,0.001
REW_HYD_SM,MEA,2110,1000,100,100,1,95,0,0,0,1920.65,18.31,10,0.001
NUK_LWR,MEA,2110,3000,40,37,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,MEA,2110,3000,30,30,7,95,0,0,0,5111.67,57.85,10,0.001
CCS_IGCC_BIO,MEA,2110,3000,30,43,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,MEA,2110,3000,40,40,7,95,0,0,0,1620.998217,32.41996433,5,0.001
COA_IGCC_HC,MEA,2110,3000,40,52,7,95,0,0,0,2385.415436,47.70830872,5,0.001
CCS_USC_POS_HC,MEA,2110,3000,40,42,7,95,0,85,0,2230.787716,66.92363148,5,0.001
CCS_USC_OXY_HC,MEA,2110,3000,40,42,7,95,0,85,0,2350.294201,70.50882602,5,0.001
CCS_USC_PRE_HC,MEA,2110,3000,40,46,7,95,0,85,0,2829.970131,84.89910392,5,0.001
COA_SC_LN,MEA,2110,3000,40,38,7,95,0,0,0,1702.048127,34.04096255,5,0.001
COA_IGCC_LN,MEA,2110,3000,40,50,7,95,0,0,0,2504.686208,50.09372415,5,0.001
CCS_USC_POS_LN,MEA,2110,3000,40,39,7,95,0,85,0,2342.327102,70.26981305,5,0.001
CCS_NGCC_POS,MEA,2110,3000,35,54,7,95,0,85,0,1111.920439,27.79801098,5,0.001
OIL_ST,MEA,2110,3000,30,40,7,95,0,0,0,1350.520033,32.4124808,5,0.001
STR_HPS,MEA,2110,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,5,0.001
STR_BAT,MEA,2110,1000,60,80,0,98,0,0,0.6,148.8,1.488,5,0.001
REW_WND_ON,MEX,2010,1000,20,100,0,95,0,0,0,1816.49,34.53,10,0.001
REW_WND_OFF,MEX,2010,1000,20,100,0,95,0,0,0,5180.36,73.86,10,0.001
REW_PV_GND,MEX,2010,1000,23,100,6,95,0,0,0,2883.32,30.76,10,0.001
REW_PV_RFT,MEX,2010,1000,21,100,6,95,0,0,0,5629.55,39.98,10,0.001
REW_CSP_NST,MEX,2010,1000,21,100,0,95,0,0,0,4536,21.6,10,0.001
COA_SUB_HC,MEX,2010,3000,30,35,7,95,0,0,0,1222.06,24.44,10,0.001
COA_SUB_LN,MEX,2010,3000,30,34,7,95,0,0,0,1283.16,25.66,10,0.001
COA_USC_HC,MEX,2010,3000,30,45,7,95,0,0,0,1886.537155,37.73074309,10,0.001
COA_USC_LN,MEX,2010,3000,30,42,7,95,0,0,0,1980.864012,39.61728025,10,0.001
GAS_CC,MEX,2010,3000,30,57,7,95,0,0,0,980.15,23.24,10,0.001
CCS_NGCC_OXY,MEX,2010,3000,30,47,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEX,2010,3000,35,38,7,95,0,0,0,714.2843126,16.93615,10,0.001
REW_GEO,MEX,2010,1000,40,10,6,95,0,0,0,3650.2,46.88,10,0.001
REW_HYD_LG,MEX,2010,1000,100,100,1,95,0,0,0,3055.73,51.53,10,0.001
REW_HYD_SM,MEX,2010,1000,100,100,1,95,0,0,0,1698.58,28.65,10,0.001
NUK_LWR,MEX,2010,3000,40,36,6,95,60,0,0,3258.53,59.09,10,0.001
BIO_BIO,MEX,2010,3000,30,30,7,95,0,0,0,4532.84,73.18,10,0.001
CCS_IGCC_BIO,MEX,2010,3000,30,28,7,95,0,85,0,6189.23,102.2,10,0.001
COA_SC_HC,MEX,2010,3000,40,40,7,95,0,0,0,1668.859791,33.37719581,10,0.001
COA_IGCC_HC,MEX,2010,3000,40,44,7,95,0,0,0,2902.364853,58.04729707,10,0.001
CCS_USC_POS_HC,MEX,2010,3000,40,34,7,95,0,85,0,3116.887473,93.50662419,10,0.001
CCS_USC_OXY_HC,MEX,2010,3000,40,34,7,95,0,85,0,3280.934182,98.42802546,10,0.001
CCS_USC_PRE_HC,MEX,2010,3000,40,31,7,95,0,85,0,3817.726076,114.5317823,10,0.001
COA_SC_LN,MEX,2010,3000,40,38,7,95,0,0,0,1752.30278,35.0460556,10,0.001
COA_IGCC_LN,MEX,2010,3000,40,42,7,95,0,0,0,3047.483096,60.94966192,10,0.001
CCS_USC_POS_LN,MEX,2010,3000,40,32,7,95,0,85,0,3272.731847,98.1819554,10,0.001
CCS_NGCC_POS,MEX,2010,3000,35,49,7,95,0,85,0,1379.535481,34.48838703,10,0.001
OIL_ST,MEX,2010,3000,30,38,7,95,0,0,0,1396.300669,33.51121606,10,0.001
STR_HPS,MEX,2010,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEX,2010,1000,60,80,0,98,0,0,0.6,1155,11.55,10,0.001
REW_WND_ON,MEX,2015,1000,20,100,0,95,0,0,0,1559.29,33.37,10,0.001
REW_WND_OFF,MEX,2015,1000,20,100,0,95,0,0,0,4039.67,70.91,10,0.001
REW_PV_GND,MEX,2015,1000,24,100,6,95,0,0,0,1339.09,15.27,10,0.001
REW_PV_RFT,MEX,2015,1000,23,100,6,95,0,0,0,2614.51,19.85,10,0.001
REW_CSP_NST,MEX,2015,1000,24,100,0,95,0,0,0,4399,18.3,10,0.001
COA_SUB_HC,MEX,2015,3000,30,35,7,95,0,0,0,1222.06,24.44,10,0.001
COA_SUB_LN,MEX,2015,3000,30,34,7,95,0,0,0,1283.16,25.66,10,0.001
COA_USC_HC,MEX,2015,3000,30,45,7,95,0,0,0,1886.537155,37.73074309,10,0.001
COA_USC_LN,MEX,2015,3000,30,42,7,95,0,0,0,1980.864012,39.61728025,10,0.001
GAS_CC,MEX,2015,3000,30,57,7,95,0,0,0,980.15,22.25,10,0.001
CCS_NGCC_OXY,MEX,2015,3000,30,47,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEX,2015,3000,35,38,7,95,0,0,0,714.2843126,16.2146875,10,0.001
REW_GEO,MEX,2015,1000,40,10,6,95,0,0,0,3592.8,45.89,10,0.001
REW_HYD_LG,MEX,2015,1000,100,100,1,95,0,0,0,3020.83,50.5,10,0.001
REW_HYD_SM,MEX,2015,1000,100,100,1,95,0,0,0,1681.57,28.11,10,0.001
NUK_LWR,MEX,2015,3000,40,36,6,95,60,0,0,3258.53,59.09,10,0.001
BIO_BIO,MEX,2015,3000,30,30,7,95,0,0,0,4508.43,71.49,10,0.001
CCS_IGCC_BIO,MEX,2015,3000,30,28,7,95,0,85,0,6064.57,98.12,10,0.001
COA_SC_HC,MEX,2015,3000,40,40,7,95,0,0,0,1668.859791,33.37719581,10,0.001
COA_IGCC_HC,MEX,2015,3000,40,44,7,95,0,0,0,2902.364853,58.04729707,10,0.001
CCS_USC_POS_HC,MEX,2015,3000,40,34,7,95,0,85,0,3116.887473,93.50662419,10,0.001
CCS_USC_OXY_HC,MEX,2015,3000,40,34,7,95,0,85,0,3280.934182,98.42802546,10,0.001
CCS_USC_PRE_HC,MEX,2015,3000,40,31,7,95,0,85,0,3817.726076,114.5317823,10,0.001
COA_SC_LN,MEX,2015,3000,40,38,7,95,0,0,0,1752.30278,35.0460556,10,0.001
COA_IGCC_LN,MEX,2015,3000,40,42,7,95,0,0,0,3047.483096,60.94966192,10,0.001
CCS_USC_POS_LN,MEX,2015,3000,40,32,7,95,0,85,0,3272.731847,98.1819554,10,0.001
CCS_NGCC_POS,MEX,2015,3000,35,49,7,95,0,85,0,1379.535481,34.48838703,10,0.001
OIL_ST,MEX,2015,3000,30,38,7,95,0,0,0,1396.300669,33.51121606,10,0.001
STR_HPS,MEX,2015,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEX,2015,1000,60,80,0,98,0,0,0.6,1156,11.56,10,0.001
REW_WND_ON,MEX,2020,1000,20,100,0,95,0,0,0,1455.58,32.21,10,0.001
REW_WND_OFF,MEX,2020,1000,20,100,0,95,0,0,0,3511.12,67.96,10,0.001
REW_PV_GND,MEX,2020,1000,26,100,6,95,0,0,0,884.47,9.33,10,0.001
REW_PV_RFT,MEX,2020,1000,24,100,6,95,0,0,0,1726.89,12.13,10,0.001
REW_CSP_NST,MEX,2020,1000,25,100,0,95,0,0,0,4316,17.3,10,0.001
COA_SUB_HC,MEX,2020,3000,30,35,7,95,0,0,0,1222.06,24.44,10,0.001
COA_SUB_LN,MEX,2020,3000,30,34,7,95,0,0,0,1283.16,25.66,10,0.001
COA_USC_HC,MEX,2020,3000,30,46,7,95,0,0,0,1886.537155,37.73074309,10,0.001
COA_USC_LN,MEX,2020,3000,30,43,7,95,0,0,0,1980.864012,39.61728025,10,0.001
GAS_CC,MEX,2020,3000,30,58.33333333,7,95,0,0,0,980.15,21.65,10,0.001
CCS_NGCC_OXY,MEX,2020,3000,30,48.66666667,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEX,2020,3000,35,38.66666667,7,95,0,0,0,714.2843126,15.7774375,10,0.001
REW_GEO,MEX,2020,1000,40,10,6,95,0,0,0,3523.91,44.91,10,0.001
REW_HYD_LG,MEX,2020,1000,100,100,1,95,0,0,0,2985.9,49.28,10,0.001
REW_HYD_SM,MEX,2020,1000,100,100,1,95,0,0,0,1664.56,27.47,10,0.001
NUK_LWR,MEX,2020,3000,40,36.33333333,6,95,60,0,0,3258.53,59.09,10,0.001
BIO_BIO,MEX,2020,3000,30,30,7,95,0,0,0,4493.78,69.79,10,0.001
CCS_IGCC_BIO,MEX,2020,3000,30,30.33333333,7,95,0,85,0,5939.9,94.04,10,0.001
COA_SC_HC,MEX,2020,3000,40,40,7,95,0,0,0,1668.859791,33.37719581,10,0.001
COA_IGCC_HC,MEX,2020,3000,40,45.33333333,7,95,0,0,0,2827.945242,56.55890484,10,0.001
CCS_USC_POS_HC,MEX,2020,3000,40,36,7,95,0,85,0,2958.308988,88.74926963,10,0.001
CCS_USC_OXY_HC,MEX,2020,3000,40,36,7,95,0,85,0,3130.558032,93.91674096,10,0.001
CCS_USC_PRE_HC,MEX,2020,3000,40,33.33333333,7,95,0,85,0,3683.770775,110.5131233,10,0.001
COA_SC_LN,MEX,2020,3000,40,38,7,95,0,0,0,1752.30278,35.0460556,10,0.001
COA_IGCC_LN,MEX,2020,3000,40,43.33333333,7,95,0,0,0,2969.342504,59.38685008,10,0.001
CCS_USC_POS_LN,MEX,2020,3000,40,32.66666667,7,95,0,85,0,3106.224437,93.18673311,10,0.001
CCS_NGCC_POS,MEX,2020,3000,35,50.66666667,7,95,0,85,0,1328.441575,33.21103936,10,0.001
OIL_ST,MEX,2020,3000,30,38.66666667,7,95,0,0,0,1396.300669,33.51121606,10,0.001
STR_HPS,MEX,2020,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,MEX,2020,1000,60,80,0,98,0,0,0.6,530.5,5.305,10,0.001
REW_WND_ON,MEX,2025,1000,20,100,0,95,0,0,0,1417.29,31.05,10,0.001
REW_WND_OFF,MEX,2025,1000,20,100,0,95,0,0,0,3349.85,65,10,0.001
REW_PV_GND,MEX,2025,1000,28,100,6,95,0,0,0,776.44,8.29,10,0.001
REW_PV_RFT,MEX,2025,1000,25,100,6,95,0,0,0,1418.42,11.35,10,0.001
REW_CSP_NST,MEX,2025,1000,25,100,0,95,0,0,0,4316,17.3,10,0.001
COA_SUB_HC,MEX,2025,3000,30,35,7,95,0,0,0,1222.06,24.44,10,0.001
COA_SUB_LN,MEX,2025,3000,30,34,7,95,0,0,0,1283.16,25.66,10,0.001
COA_USC_HC,MEX,2025,3000,30,47,7,95,0,0,0,1886.537155,37.73074309,10,0.001
COA_USC_LN,MEX,2025,3000,30,44,7,95,0,0,0,1980.864012,39.61728025,10,0.001
GAS_CC,MEX,2025,3000,30,59.66666667,7,95,0,0,0,980.15,21.65,10,0.001
CCS_NGCC_OXY,MEX,2025,3000,30,50.33333333,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,MEX,2025,3000,35,39.33333333,7,95,0,0,0,714.2843126,15.7774375,10,0.001
REW_GEO,MEX,2025,1000,40,10,6,95,0,0,0,3437.82,43.92,10,0.001
REW_HYD_LG,MEX,2025,1000,100,100,1,95,0,0,0,2950.94,47.78,10,0.001
REW_HYD_SM,MEX,2025,1000,100,100,1,95,0,0,0,1647.54,26.67,10,0.001
NUK_LWR,MEX,2025,3000,40,36.66666667,6,95,60,0,0,3258.53,59.09,10,0.001
BIO_BIO,MEX,2025,3000,30,30,7,95,0,0,0,4291.56,67.96,10,0.001
CCS_IGCC_BIO,MEX,2025,3000,30,32.66666667,7,95,0,85,0,5714.96,88.33,10,0.001
COA_SC_HC,MEX,2025,3000,40,40,7,95,0,0,0,1668.859791,33.37719581,10,0.001
COA_IGCC_HC,MEX,2025,3000,40,46.66666667,7,95,0,0,0,2753.52563,55.0705126,10,0.001
CCS_USC_POS_HC,MEX,2025,3000,40,38,7,95,0,85,0,2799.730502,83.99191506,10,0.001
CCS_USC_OXY_HC,MEX,2025,3000,40,38,7,95,0,85,0,2980.181882,89.40545646,10,0.001
CCS_USC_PRE_HC,MEX,2025,3000,40,35.66666667,7,95,0,85,0,3549.815475,106.4944642,10,0.001
COA_SC_LN,MEX,2025,3000,40,38,7,95,0,0,0,1752.30278,35.0460556,10,0.001
COA_IGCC_LN,MEX,2025,3000,40,44.66666667,7,95,0,0,0,2891.201912,57.82403823,10,0.001
CCS_USC_POS_LN,MEX,2025,3000,40,33.33333333,7,95,0,85,0,2939.717027,88.19151081,10,0.001
CCS_NGCC_POS,MEX,2025,3000,35,52.33333333,7,95,0,85,0,1277.347668,31.93369169,10,0.001
OIL_ST,MEX,2025,3000,30,39.33333333,7,95,0,0,0,1396.300669,33.51121606,10,0.001
STR_HPS,MEX,2025,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
